"Time (s) Run #1";"Angle, Ch 1+2 (rad) Run #1";"Angle, Ch 3+4 (rad) Run #1";"Output Voltage (V) Run #1";"Output Current (A) Run #1";"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4";"Time (s) Run #5";"Angle, Ch 1+2 (rad) Run #5";"Angle, Ch 3+4 (rad) Run #5";"Output Voltage (V) Run #5";"Output Current (A) Run #5";"Time (s) Run #6";"Angle, Ch 1+2 (rad) Run #6";"Angle, Ch 3+4 (rad) Run #6";"Output Voltage (V) Run #6";"Output Current (A) Run #6";"Time (s) Run #7";"Angle, Ch 1+2 (rad) Run #7";"Angle, Ch 3+4 (rad) Run #7";"Output Voltage (V) Run #7";"Output Current (A) Run #7";"Time (s) Run #8";"Angle, Ch 1+2 (rad) Run #8";"Angle, Ch 3+4 (rad) Run #8";"Output Voltage (V) Run #8";"Output Current (A) Run #8";"Time (s) Run #9";"Angle, Ch 1+2 (rad) Run #9";"Angle, Ch 3+4 (rad) Run #9";"Output Voltage (V) Run #9";"Output Current (A) Run #9";"Time (s) Run #10";"Angle, Ch 1+2 (rad) Run #10";"Angle, Ch 3+4 (rad) Run #10";"Output Voltage (V) Run #10";"Output Current (A) Run #10"
11,350;-0,559;0,000;-0,006;0,006;11,350;-0,820;0,000;-0,006;0,006;11,350;-0,035;0,000;-0,006;0,006;11,350;-1,134;0,000;-0,006;0,006;11,350;-0,820;0,000;-0,006;0,006;11,350;1,134;0,000;-0,006;0,006;11,350;0,908;0,000;-0,006;0,006;11,350;0,175;0,000;-0,006;0,006;11,350;0,698;0,000;-0,006;0,006;11,350;-1,309;-0,017;-0,006;0,006
11,400;-0,454;0,000;-0,006;0,006;11,400;-0,681;0,000;-0,006;0,006;11,400;-0,297;0,000;-0,006;0,006;11,400;-1,012;0,000;-0,006;0,006;11,400;-0,646;0,000;-0,006;0,006;11,400;1,222;0,000;-0,006;0,006;11,400;0,960;0,000;-0,006;0,006;11,400;0,297;0,000;-0,006;0,006;11,400;0,785;0,000;-0,006;0,006;11,400;-1,187;-0,017;-0,006;0,006
11,450;-0,314;0,000;-0,006;0,006;11,450;-0,506;0,000;-0,006;0,006;11,450;-0,559;0,000;-0,006;0,006;11,450;-0,855;0,000;-0,006;0,006;11,450;-0,436;0,000;-0,006;0,006;11,450;1,239;0,000;-0,006;0,006;11,450;0,960;0,000;-0,006;0,006;11,450;0,367;0,000;-0,006;0,006;11,450;0,838;0,000;-0,006;0,006;11,450;-1,012;-0,017;-0,006;0,006
11,500;-0,175;0,000;-0,005;0,006;11,500;-0,314;0,000;-0,006;0,006;11,500;-0,768;0,000;-0,006;0,006;11,500;-0,663;0,000;-0,006;0,006;11,500;-0,227;0,000;-0,006;0,006;11,500;1,187;0,000;-0,006;0,006;11,500;0,908;0,000;-0,006;0,006;11,500;0,419;0,000;-0,006;0,006;11,500;0,838;0,000;-0,006;0,006;11,500;-0,803;0,000;-0,006;0,006
11,550;-0,017;0,000;-0,006;0,006;11,550;-0,122;0,000;-0,006;0,006;11,550;-0,960;0,000;-0,006;0,006;11,550;-0,436;0,000;-0,006;0,006;11,550;0,000;0,000;-0,006;0,006;11,550;1,082;0,000;-0,006;0,006;11,550;0,803;0,000;-0,006;0,006;11,550;0,436;0,000;-0,006;0,006;11,550;0,803;0,000;-0,006;0,006;11,550;-0,541;0,000;-0,006;0,006
11,600;0,122;0,000;-0,006;0,006;11,600;0,087;0,000;-0,006;0,006;11,600;-1,082;0,000;-0,006;0,006;11,600;-0,209;0,000;-0,006;0,006;11,600;0,209;0,000;-0,006;0,006;11,600;0,925;0,000;-0,006;0,006;11,600;0,663;0,000;-0,006;0,006;11,600;0,436;0,000;-0,006;0,006;11,600;0,716;0,000;-0,006;0,006;11,600;-0,279;0,000;-0,006;0,006
11,650;0,262;0,000;-0,006;0,006;11,650;0,279;0,000;-0,006;0,006;11,650;-1,169;0,000;-0,006;0,006;11,650;0,035;0,000;-0,006;0,006;11,650;0,419;0,000;-0,006;0,006;11,650;0,733;0,000;-0,006;0,006;11,650;0,506;0,000;-0,006;0,006;11,650;0,401;0,000;-0,006;0,006;11,650;0,611;0,000;-0,006;0,006;11,650;-0,017;0,000;-0,006;0,006
11,700;0,384;0,000;-0,006;0,006;11,700;0,454;0,000;-0,006;0,006;11,700;-1,187;0,000;-0,006;0,006;11,700;0,262;0,000;-0,006;0,006;11,700;0,576;0,000;-0,006;0,006;11,700;0,506;0,000;-0,006;0,006;11,700;0,314;0,000;-0,006;0,006;11,700;0,332;0,000;-0,006;0,006;11,700;0,489;0,000;-0,006;0,006;11,700;0,262;0,000;-0,006;0,006
11,750;0,489;0,000;-0,006;0,006;11,750;0,593;0,000;-0,006;0,006;11,750;-1,152;0,000;-0,006;0,006;11,750;0,471;0,000;-0,006;0,006;11,750;0,733;0,000;-0,006;0,006;11,750;0,279;0,000;-0,006;0,006;11,750;0,140;0,000;-0,006;0,006;11,750;0,262;0,000;-0,006;0,006;11,750;0,367;0,000;-0,006;0,006;11,750;0,506;0,000;-0,006;0,006
11,800;0,559;0,000;-0,006;0,006;11,800;0,698;0,000;-0,006;0,006;11,800;-1,047;0,000;-0,006;0,006;11,800;0,663;0,000;-0,006;0,006;11,800;0,820;0,000;-0,006;0,006;11,800;0,017;0,000;-0,006;0,006;11,800;-0,070;0,000;-0,006;0,006;11,800;0,192;0,000;-0,006;0,006;11,800;0,227;0,000;-0,006;0,006;11,800;0,733;0,000;-0,006;0,006
11,850;0,593;0,000;-0,005;0,006;11,850;0,768;0,000;-0,006;0,006;11,850;-0,908;0,000;-0,006;0,006;11,850;0,803;0,000;-0,006;0,006;11,850;0,890;0,000;-0,006;0,006;11,850;-0,227;0,000;-0,006;0,006;11,850;-0,262;0,000;-0,006;0,006;11,850;0,105;0,000;-0,006;0,006;11,850;0,087;0,000;-0,006;0,006;11,850;0,908;0,000;-0,006;0,006
11,900;0,593;0,000;-0,005;0,006;11,900;0,803;0,000;-0,006;0,006;11,900;-0,733;0,000;-0,006;0,006;11,900;0,908;0,000;-0,006;0,006;11,900;0,890;0,000;-0,006;0,006;11,900;-0,454;0,000;-0,006;0,006;11,900;-0,436;0,000;-0,006;0,006;11,900;0,017;0,000;-0,006;0,006;11,900;-0,052;0,000;-0,006;0,006;11,900;1,047;0,000;-0,006;0,006
11,950;0,559;0,000;-0,005;0,006;11,950;0,785;0,000;-0,006;0,006;11,950;-0,524;0,000;-0,006;0,006;11,950;0,942;0,000;-0,006;0,006;11,950;0,855;0,000;-0,006;0,006;11,950;-0,646;0,000;-0,006;0,006;11,950;-0,593;0,000;-0,006;0,006;11,950;-0,052;0,000;-0,006;0,006;11,950;-0,175;0,000;-0,006;0,006;11,950;1,117;0,000;-0,006;0,006
12,000;0,506;0,000;-0,006;0,006;12,000;0,733;0,000;-0,006;0,006;12,000;-0,297;0,000;-0,006;0,006;12,000;0,942;0,000;-0,006;0,006;12,000;0,785;0,000;-0,006;0,006;12,000;-0,820;0,000;-0,006;0,006;12,000;-0,716;0,000;-0,006;0,006;12,000;-0,122;0,000;-0,006;0,006;12,000;-0,279;0,000;-0,006;0,006;12,000;1,152;0,000;-0,006;0,006
12,050;0,436;0,000;-0,006;0,006;12,050;0,646;0,000;-0,006;0,006;12,050;-0,070;0,000;-0,006;0,006;12,050;0,890;0,000;-0,006;0,006;12,050;0,663;0,000;-0,006;0,006;12,050;-0,942;0,000;-0,006;0,006;12,050;-0,803;0,000;-0,006;0,006;12,050;-0,175;0,000;-0,006;0,006;12,050;-0,384;0,000;-0,006;0,006;12,050;1,100;0,000;-0,006;0,006
12,100;0,349;0,000;-0,006;0,006;12,100;0,541;0,000;-0,006;0,006;12,100;0,157;0,000;-0,006;0,006;12,100;0,803;0,000;-0,006;0,006;12,100;0,524;0,000;-0,006;0,006;12,100;-1,012;0,000;-0,006;0,006;12,100;-0,873;0,000;-0,006;0,006;12,100;-0,227;0,000;-0,006;0,006;12,100;-0,436;0,000;-0,006;0,006;12,100;1,012;0,000;-0,006;0,006
12,150;0,244;0,000;-0,006;0,006;12,150;0,401;0,000;-0,006;0,006;12,150;0,384;0,000;-0,006;0,006;12,150;0,681;0,000;-0,006;0,006;12,150;0,367;0,000;-0,006;0,006;12,150;-1,047;0,000;-0,006;0,006;12,150;-0,873;0,000;-0,006;0,006;12,150;-0,244;0,000;-0,006;0,006;12,150;-0,489;0,000;-0,006;0,006;12,150;0,873;0,000;-0,006;0,006
12,200;0,140;0,000;-0,006;0,006;12,200;0,262;0,000;-0,006;0,006;12,200;0,576;0,000;-0,006;0,006;12,200;0,541;0,000;-0,006;0,006;12,200;0,209;0,000;-0,006;0,006;12,200;-1,012;0,000;-0,006;0,006;12,200;-0,855;0,000;-0,006;0,006;12,200;-0,244;0,000;-0,006;0,006;12,200;-0,506;0,000;-0,006;0,006;12,200;0,698;0,000;-0,006;0,006
12,250;0,052;0,000;-0,006;0,006;12,250;0,122;0,000;-0,006;0,006;12,250;0,750;0,000;-0,006;0,006;12,250;0,384;0,000;-0,006;0,006;12,250;0,035;0,000;-0,006;0,006;12,250;-0,942;0,000;-0,006;0,006;12,250;-0,785;0,000;-0,006;0,006;12,250;-0,244;0,000;-0,006;0,006;12,250;-0,489;0,000;-0,006;0,006;12,250;0,506;0,000;-0,006;0,006
12,300;-0,035;0,000;-0,006;0,006;12,300;-0,035;0,000;-0,006;0,006;12,300;0,873;0,000;-0,006;0,006;12,300;0,227;0,000;-0,006;0,006;12,300;-0,122;0,000;-0,006;0,006;12,300;-0,820;0,000;-0,006;0,006;12,300;-0,698;0,000;-0,006;0,006;12,300;-0,227;0,000;-0,006;0,006;12,300;-0,454;0,000;-0,006;0,006;12,300;0,279;0,000;-0,006;0,006
12,350;-0,122;0,000;-0,005;0,006;12,350;-0,175;0,000;-0,006;0,006;12,350;0,942;0,000;-0,006;0,006;12,350;0,070;0,000;-0,006;0,006;12,350;-0,279;0,000;-0,006;0,006;12,350;-0,663;0,000;-0,006;0,006;12,350;-0,593;0,000;-0,006;0,006;12,350;-0,192;0,000;-0,006;0,006;12,350;-0,401;0,000;-0,006;0,006;12,350;0,052;0,000;-0,006;0,006
12,400;-0,175;0,000;-0,006;0,006;12,400;-0,297;0,000;-0,006;0,006;12,400;0,977;0,000;-0,006;0,006;12,400;-0,105;0,000;-0,006;0,006;12,400;-0,419;0,000;-0,006;0,006;12,400;-0,489;0,000;-0,006;0,006;12,400;-0,454;0,000;-0,006;0,006;12,400;-0,157;0,000;-0,006;0,006;12,400;-0,332;0,000;-0,006;0,006;12,400;-0,175;0,000;-0,006;0,006
12,450;-0,227;0,000;-0,006;0,006;12,450;-0,401;0,000;-0,006;0,006;12,450;0,942;0,000;-0,006;0,006;12,450;-0,244;0,000;-0,006;0,006;12,450;-0,541;0,000;-0,006;0,006;12,450;-0,297;0,000;-0,006;0,006;12,450;-0,314;0,000;-0,006;0,006;12,450;-0,105;0,000;-0,006;0,006;12,450;-0,262;0,000;-0,006;0,006;12,450;-0,384;0,000;-0,006;0,006
12,500;-0,244;0,000;-0,006;0,006;12,500;-0,489;0,000;-0,006;0,006;12,500;0,873;0,000;-0,006;0,006;12,500;-0,384;0,000;-0,006;0,006;12,500;-0,611;0,000;-0,006;0,006;12,500;-0,105;0,000;-0,006;0,006;12,500;-0,157;0,000;-0,006;0,006;12,500;-0,052;0,000;-0,006;0,006;12,500;-0,175;0,000;-0,006;0,006;12,500;-0,576;0,000;-0,006;0,006
12,550;-0,227;0,000;-0,006;0,006;12,550;-0,541;0,000;-0,006;0,006;12,550;0,768;0,000;-0,006;0,006;12,550;-0,489;0,000;-0,006;0,006;12,550;-0,663;0,000;-0,006;0,006;12,550;0,105;0,000;-0,006;0,006;12,550;-0,017;0,000;-0,006;0,006;12,550;-0,017;0,000;-0,006;0,006;12,550;-0,087;0,000;-0,006;0,006;12,550;-0,733;0,000;-0,006;0,006
12,600;-0,209;0,000;-0,006;0,006;12,600;-0,559;0,000;-0,006;0,006;12,600;0,646;0,000;-0,006;0,006;12,600;-0,576;0,000;-0,006;0,006;12,600;-0,681;0,000;-0,006;0,006;12,600;0,297;0,000;-0,006;0,006;12,600;0,122;0,000;-0,006;0,006;12,600;0,035;0,000;-0,006;0,006;12,600;-0,017;0,000;-0,006;0,006;12,600;-0,855;0,000;-0,006;0,006
12,650;-0,175;0,000;-0,006;0,006;12,650;-0,559;0,000;-0,006;0,006;12,650;0,489;0,000;-0,006;0,006;12,650;-0,611;0,000;-0,006;0,006;12,650;-0,663;0,000;-0,006;0,006;12,650;0,471;0,000;-0,006;0,006;12,650;0,244;0,000;-0,006;0,006;12,650;0,070;0,000;-0,006;0,006;12,650;0,052;0,000;-0,006;0,006;12,650;-0,942;0,000;-0,006;0,006
12,700;-0,140;0,000;-0,006;0,006;12,700;-0,524;0,000;-0,006;0,006;12,700;0,314;0,000;-0,006;0,006;12,700;-0,628;0,000;-0,006;0,006;12,700;-0,611;0,000;-0,006;0,006;12,700;0,628;0,000;-0,006;0,006;12,700;0,332;0,000;-0,006;0,006;12,700;0,087;0,000;-0,006;0,006;12,700;0,105;0,000;-0,006;0,006;12,700;-0,960;0,000;-0,006;0,006
12,750;-0,087;0,000;-0,006;0,006;12,750;-0,454;0,000;-0,006;0,006;12,750;0,140;0,000;-0,006;0,006;12,750;-0,611;0,000;-0,006;0,006;12,750;-0,541;0,000;-0,006;0,006;12,750;0,733;0,000;-0,006;0,006;12,750;0,401;0,000;-0,006;0,006;12,750;0,105;0,000;-0,006;0,006;12,750;0,140;0,000;-0,006;0,006;12,750;-0,925;0,000;-0,006;0,006
12,800;-0,035;0,000;-0,006;0,006;12,800;-0,384;0,000;-0,006;0,006;12,800;-0,052;0,000;-0,006;0,006;12,800;-0,559;0,000;-0,006;0,006;12,800;-0,454;0,000;-0,006;0,006;12,800;0,820;0,000;-0,006;0,006;12,800;0,419;0,000;-0,006;0,006;12,800;0,105;0,000;-0,006;0,006;12,800;0,157;0,000;-0,006;0,006;12,800;-0,855;0,000;-0,006;0,006
12,850;0,017;0,000;-0,006;0,006;12,850;-0,297;0,000;-0,006;0,006;12,850;-0,227;0,000;-0,006;0,006;12,850;-0,489;0,000;-0,006;0,006;12,850;-0,332;0,000;-0,006;0,006;12,850;0,838;0,000;-0,006;0,006;12,850;0,419;0,000;-0,006;0,006;12,850;0,087;0,000;-0,006;0,006;12,850;0,157;0,000;-0,006;0,006;12,850;-0,750;0,000;-0,006;0,006
12,900;0,052;0,000;-0,006;0,006;12,900;-0,192;0,000;-0,006;0,006;12,900;-0,384;0,000;-0,006;0,006;12,900;-0,401;0,000;-0,006;0,006;12,900;-0,227;0,000;-0,006;0,006;12,900;0,838;0,000;-0,006;0,006;12,900;0,384;0,000;-0,006;0,006;12,900;0,070;0,000;-0,006;0,006;12,900;0,157;0,000;-0,006;0,006;12,900;-0,611;0,000;-0,006;0,006
12,950;0,087;0,000;-0,006;0,006;12,950;-0,087;0,000;-0,006;0,006;12,950;-0,524;0,000;-0,006;0,006;12,950;-0,297;0,000;-0,006;0,006;12,950;-0,105;0,000;-0,006;0,006;12,950;0,785;0,000;-0,006;0,006;12,950;0,332;0,000;-0,006;0,006;12,950;0,052;0,000;-0,006;0,006;12,950;0,122;0,000;-0,006;0,006;12,950;-0,471;0,000;-0,006;0,006
13,000;0,105;0,000;-0,006;0,006;13,000;0,035;0,000;-0,006;0,006;13,000;-0,628;0,000;-0,006;0,006;13,000;-0,175;0,000;-0,006;0,006;13,000;0,000;0,000;-0,006;0,006;13,000;0,698;0,000;-0,006;0,006;13,000;0,262;0,000;-0,006;0,006;13,000;0,035;0,000;-0,006;0,006;13,000;0,105;0,000;-0,006;0,006;13,000;-0,297;0,000;-0,006;0,006
13,050;0,105;0,000;-0,006;0,006;13,050;0,122;0,000;-0,006;0,006;13,050;-0,698;0,000;-0,006;0,006;13,050;-0,070;0,000;-0,006;0,006;13,050;0,105;0,000;-0,006;0,006;13,050;0,576;0,000;-0,006;0,006;13,050;0,192;0,000;-0,006;0,006;13,050;0,017;0,000;-0,006;0,006;13,050;0,070;0,000;-0,006;0,006;13,050;-0,105;0,000;-0,006;0,006
13,100;0,105;0,000;-0,006;0,006;13,100;0,209;0,000;-0,006;0,006;13,100;-0,750;0,000;-0,006;0,006;13,100;0,052;0,000;-0,006;0,006;13,100;0,209;0,000;-0,006;0,006;13,100;0,454;0,000;-0,006;0,006;13,100;0,105;0,000;-0,006;0,006;13,100;0,000;0,000;-0,006;0,006;13,100;0,035;0,000;-0,006;0,006;13,100;0,070;0,000;-0,006;0,006
13,150;0,105;0,000;-0,006;0,006;13,150;0,279;0,000;-0,006;0,006;13,150;-0,733;0,000;-0,006;0,006;13,150;0,157;0,000;-0,006;0,006;13,150;0,279;0,000;-0,006;0,006;13,150;0,297;0,000;-0,006;0,006;13,150;0,017;0,000;-0,006;0,006;13,150;-0,017;0,000;-0,006;0,006;13,150;0,000;0,000;-0,006;0,006;13,150;0,227;0,000;-0,006;0,006
13,200;0,087;0,000;-0,006;0,006;13,200;0,332;0,000;-0,006;0,006;13,200;-0,698;0,000;-0,006;0,006;13,200;0,244;0,000;-0,006;0,006;13,200;0,332;0,000;-0,006;0,006;13,200;0,157;0,000;-0,006;0,006;13,200;-0,070;0,000;-0,006;0,006;13,200;-0,017;0,000;-0,006;0,006;13,200;-0,017;0,000;-0,006;0,006;13,200;0,384;0,000;-0,006;0,006
13,250;0,070;0,000;-0,006;0,006;13,250;0,349;0,000;-0,006;0,006;13,250;-0,628;0,000;-0,006;0,006;13,250;0,314;0,000;-0,006;0,006;13,250;0,367;0,000;-0,006;0,006;13,250;0,000;0,000;-0,006;0,006;13,250;-0,157;0,000;-0,006;0,006;13,250;-0,017;0,000;-0,006;0,006;13,250;-0,035;0,000;-0,006;0,006;13,250;0,506;0,000;-0,006;0,006
13,300;0,052;0,000;-0,006;0,006;13,300;0,349;0,000;-0,006;0,006;13,300;-0,541;0,000;-0,006;0,006;13,300;0,349;0,000;-0,006;0,006;13,300;0,367;0,000;-0,006;0,006;13,300;-0,157;0,000;-0,006;0,006;13,300;-0,227;0,000;-0,006;0,006;13,300;-0,017;0,000;-0,006;0,006;13,300;-0,052;0,000;-0,006;0,006;13,300;0,611;0,000;-0,006;0,006
13,350;0,052;0,000;-0,006;0,006;13,350;0,332;0,000;-0,006;0,006;13,350;-0,419;0,000;-0,006;0,006;13,350;0,367;0,000;-0,006;0,006;13,350;0,332;0,000;-0,006;0,006;13,350;-0,297;0,000;-0,006;0,006;13,350;-0,297;0,000;-0,006;0,006;13,350;-0,017;0,000;-0,006;0,006;13,350;-0,052;0,000;-0,006;0,006;13,350;0,663;0,000;-0,006;0,006
13,400;0,035;0,000;-0,006;0,006;13,400;0,279;0,000;-0,006;0,006;13,400;-0,297;0,000;-0,006;0,006;13,400;0,349;0,000;-0,006;0,006;13,400;0,297;0,000;-0,006;0,006;13,400;-0,401;0,000;-0,006;0,006;13,400;-0,332;0,000;-0,006;0,006;13,400;0,000;0,000;-0,006;0,006;13,400;-0,035;0,000;-0,006;0,006;13,400;0,698;0,000;-0,006;0,006
13,450;0,035;0,000;-0,006;0,006;13,450;0,227;0,000;-0,006;0,006;13,450;-0,157;0,000;-0,006;0,006;13,450;0,314;0,000;-0,006;0,006;13,450;0,227;0,000;-0,006;0,006;13,450;-0,489;0,000;-0,006;0,006;13,450;-0,367;0,000;-0,006;0,006;13,450;0,000;0,000;-0,006;0,006;13,450;-0,035;0,000;-0,006;0,006;13,450;0,681;0,000;-0,006;0,006
13,500;0,035;0,000;-0,006;0,006;13,500;0,157;0,000;-0,006;0,006;13,500;-0,017;0,000;-0,006;0,006;13,500;0,279;0,000;-0,006;0,006;13,500;0,157;0,000;-0,006;0,006;13,500;-0,559;0,000;-0,006;0,006;13,500;-0,367;0,000;-0,006;0,006;13,500;0,000;0,000;-0,006;0,006;13,500;-0,017;0,000;-0,006;0,006;13,500;0,646;0,000;-0,006;0,006
13,550;0,035;0,000;-0,006;0,006;13,550;0,087;0,000;-0,006;0,006;13,550;0,122;0,000;-0,006;0,006;13,550;0,209;0,000;-0,006;0,006;13,550;0,087;0,000;-0,006;0,006;13,550;-0,576;0,000;-0,006;0,006;13,550;-0,349;0,000;-0,006;0,006;13,550;0,000;0,000;-0,006;0,006;13,550;0,000;0,000;-0,006;0,006;13,550;0,576;0,000;-0,006;0,006
13,600;0,035;0,000;-0,006;0,006;13,600;0,017;0,000;-0,006;0,006;13,600;0,244;0,000;-0,006;0,006;13,600;0,140;0,000;-0,006;0,006;13,600;0,017;0,000;-0,006;0,006;13,600;-0,576;0,000;-0,006;0,006;13,600;-0,314;0,000;-0,006;0,006;13,600;0,000;0,000;-0,006;0,006;13,600;0,000;0,000;-0,006;0,006;13,600;0,471;0,000;-0,006;0,006
13,650;0,035;0,000;-0,006;0,006;13,650;-0,052;0,000;-0,006;0,006;13,650;0,349;0,000;-0,006;0,006;13,650;0,070;0,000;-0,006;0,006;13,650;-0,052;0,000;-0,006;0,006;13,650;-0,541;0,000;-0,006;0,006;13,650;-0,279;0,000;-0,006;0,006;13,650;0,000;0,000;-0,006;0,006;13,650;0,017;0,000;-0,006;0,006;13,650;0,349;0,000;-0,006;0,006
13,700;0,035;0,000;-0,006;0,006;13,700;-0,105;0,000;-0,006;0,006;13,700;0,419;0,000;-0,006;0,006;13,700;-0,017;0,000;-0,006;0,006;13,700;-0,122;0,000;-0,006;0,006;13,700;-0,489;0,000;-0,006;0,006;13,700;-0,227;0,000;-0,006;0,006;13,700;0,000;0,000;-0,006;0,006;13,700;0,017;0,000;-0,006;0,006;13,700;0,227;0,000;-0,006;0,006
13,750;0,035;0,000;-0,006;0,006;13,750;-0,140;0,000;-0,006;0,006;13,750;0,454;0,000;-0,006;0,006;13,750;-0,087;0,000;-0,006;0,006;13,750;-0,175;0,000;-0,006;0,006;13,750;-0,419;0,000;-0,006;0,006;13,750;-0,175;0,000;-0,006;0,006;13,750;0,000;0,000;-0,006;0,006;13,750;0,017;0,000;-0,006;0,006;13,750;0,087;0,000;-0,006;0,006
13,800;0,035;0,000;-0,006;0,006;13,800;-0,157;0,000;-0,006;0,006;13,800;0,454;0,000;-0,006;0,006;13,800;-0,140;0,000;-0,006;0,006;13,800;-0,209;0,000;-0,006;0,006;13,800;-0,314;0,000;-0,006;0,006;13,800;-0,122;0,000;-0,006;0,006;13,800;0,000;0,000;-0,006;0,006;13,800;0,017;0,000;-0,006;0,006;13,800;-0,052;0,000;-0,006;0,006
13,850;0,035;0,000;-0,006;0,006;13,850;-0,175;0,000;-0,006;0,006;13,850;0,436;0,000;-0,006;0,006;13,850;-0,175;0,000;-0,006;0,006;13,850;-0,209;0,000;-0,006;0,006;13,850;-0,227;0,000;-0,006;0,006;13,850;-0,052;0,000;-0,006;0,006;13,850;0,000;0,000;-0,006;0,006;13,850;0,017;0,000;-0,006;0,006;13,850;-0,175;0,000;-0,006;0,006
13,900;0,035;0,000;-0,006;0,006;13,900;-0,175;0,000;-0,006;0,006;13,900;0,384;0,000;-0,006;0,006;13,900;-0,192;0,000;-0,006;0,006;13,900;-0,209;0,000;-0,006;0,006;13,900;-0,122;0,000;-0,006;0,006;13,900;-0,017;0,000;-0,006;0,006;13,900;0,000;0,000;-0,006;0,006;13,900;0,017;0,000;-0,006;0,006;13,900;-0,297;0,000;-0,006;0,006
13,950;0,035;0,000;-0,006;0,006;13,950;-0,157;0,000;-0,006;0,006;13,950;0,332;0,000;-0,006;0,006;13,950;-0,192;0,000;-0,006;0,006;13,950;-0,192;0,000;-0,006;0,006;13,950;-0,017;0,000;-0,006;0,006;13,950;0,017;0,000;-0,006;0,006;13,950;0,000;0,000;-0,006;0,006;13,950;0,000;0,000;-0,006;0,006;13,950;-0,384;0,000;-0,006;0,006
14,000;0,035;0,000;-0,006;0,006;14,000;-0,122;0,000;-0,006;0,006;14,000;0,262;0,000;-0,006;0,006;14,000;-0,175;0,000;-0,006;0,006;14,000;-0,175;0,000;-0,006;0,006;14,000;0,070;0,000;-0,006;0,006;14,000;0,035;0,000;-0,006;0,006;14,000;0,000;0,000;-0,006;0,006;14,000;0,000;0,000;-0,006;0,006;14,000;-0,454;0,000;-0,006;0,006
14,050;0,035;0,000;-0,006;0,006;14,050;-0,105;0,000;-0,006;0,006;14,050;0,175;0,000;-0,006;0,006;14,050;-0,157;0,000;-0,006;0,006;14,050;-0,140;0,000;-0,006;0,006;14,050;0,140;0,000;-0,006;0,006;14,050;0,017;0,000;-0,006;0,006;14,050;0,000;0,000;-0,006;0,006;14,050;0,000;0,000;-0,006;0,006;14,050;-0,506;0,000;-0,006;0,006
14,100;0,035;0,000;-0,006;0,006;14,100;-0,070;0,000;-0,006;0,006;14,100;0,087;0,000;-0,006;0,006;14,100;-0,122;0,000;-0,006;0,006;14,100;-0,105;0,000;-0,006;0,006;14,100;0,192;0,000;-0,006;0,006;14,100;0,017;0,000;-0,006;0,006;14,100;0,000;0,000;-0,006;0,006;14,100;0,000;0,000;-0,006;0,006;14,100;-0,506;0,000;-0,006;0,006
14,150;0,035;0,000;-0,006;0,006;14,150;-0,035;0,000;-0,006;0,006;14,150;0,000;0,000;-0,006;0,006;14,150;-0,087;0,000;-0,006;0,006;14,150;-0,070;0,000;-0,006;0,006;14,150;0,209;0,000;-0,006;0,006;14,150;0,000;0,000;-0,006;0,006;;;;;;14,150;0,000;0,000;-0,006;0,006;14,150;-0,489;0,000;-0,006;0,006
14,200;0,035;0,000;-0,006;0,006;14,200;0,000;0,000;-0,006;0,006;14,200;-0,070;0,000;-0,006;0,006;14,200;-0,052;0,000;-0,006;0,006;14,200;-0,035;0,000;-0,006;0,006;14,200;0,209;0,000;-0,006;0,006;14,200;-0,017;0,000;-0,006;0,006;;;;;;14,200;0,000;0,000;-0,006;0,006;14,200;-0,436;0,000;-0,006;0,006
14,250;0,035;0,000;-0,006;0,006;14,250;0,035;0,000;-0,006;0,006;14,250;-0,140;0,000;-0,006;0,006;14,250;-0,017;0,000;-0,006;0,006;14,250;0,000;0,000;-0,006;0,006;14,250;0,192;0,000;-0,006;0,006;14,250;-0,035;0,000;-0,006;0,006;;;;;;14,250;0,000;0,000;-0,006;0,006;14,250;-0,384;0,000;-0,006;0,006
14,300;0,035;0,000;-0,006;0,006;14,300;0,070;0,000;-0,006;0,006;14,300;-0,192;0,000;-0,006;0,006;14,300;0,017;0,000;-0,006;0,006;14,300;0,035;0,000;-0,006;0,006;14,300;0,175;0,000;-0,006;0,006;14,300;-0,052;0,000;-0,006;0,006;;;;;;14,300;0,000;0,000;-0,006;0,006;14,300;-0,314;0,000;-0,006;0,006
14,350;0,035;0,000;-0,006;0,006;14,350;0,070;0,000;-0,006;0,006;14,350;-0,244;0,000;-0,006;0,006;14,350;0,052;0,000;-0,006;0,006;14,350;0,052;0,000;-0,006;0,006;14,350;0,140;0,000;-0,006;0,006;14,350;-0,052;0,000;-0,006;0,006;;;;;;14,350;0,000;0,000;-0,006;0,006;14,350;-0,227;0,000;-0,006;0,006
