"Time (s) Run #1";"Angle, Ch 1+2 (rad) Run #1";"Angular Velocity, Ch 1+2 (rad/s) Run #1";"Angular Acceleration, Ch 1+2 (rad/s²) Run #1";"Position, Ch 1+2 (m) Run #1";"Velocity, Ch 1+2 (m/s) Run #1";"Acceleration, Ch 1+2 (m/s²) Run #1";"Angle, Ch 3+4 (rad) Run #1";"Angular Velocity, Ch 3+4 (rad/s) Run #1";"Angular Acceleration, Ch 3+4 (rad/s²) Run #1";"Position, Ch 3+4 (m) Run #1";"Velocity, Ch 3+4 (m/s) Run #1";"Acceleration, Ch 3+4 (m/s²) Run #1";"Output Voltage (V) Run #1";"Output Current (A) Run #1";"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4";"Time (s) Run #5";"Angle, Ch 1+2 (rad) Run #5";"Angular Velocity, Ch 1+2 (rad/s) Run #5";"Angular Acceleration, Ch 1+2 (rad/s²) Run #5";"Position, Ch 1+2 (m) Run #5";"Velocity, Ch 1+2 (m/s) Run #5";"Acceleration, Ch 1+2 (m/s²) Run #5";"Angle, Ch 3+4 (rad) Run #5";"Angular Velocity, Ch 3+4 (rad/s) Run #5";"Angular Acceleration, Ch 3+4 (rad/s²) Run #5";"Position, Ch 3+4 (m) Run #5";"Velocity, Ch 3+4 (m/s) Run #5";"Acceleration, Ch 3+4 (m/s²) Run #5";"Output Voltage (V) Run #5";"Output Current (A) Run #5";"Time (s) Run #6";"Angle, Ch 1+2 (rad) Run #6";"Angular Velocity, Ch 1+2 (rad/s) Run #6";"Angular Acceleration, Ch 1+2 (rad/s²) Run #6";"Position, Ch 1+2 (m) Run #6";"Velocity, Ch 1+2 (m/s) Run #6";"Acceleration, Ch 1+2 (m/s²) Run #6";"Angle, Ch 3+4 (rad) Run #6";"Angular Velocity, Ch 3+4 (rad/s) Run #6";"Angular Acceleration, Ch 3+4 (rad/s²) Run #6";"Position, Ch 3+4 (m) Run #6";"Velocity, Ch 3+4 (m/s) Run #6";"Acceleration, Ch 3+4 (m/s²) Run #6";"Output Voltage (V) Run #6";"Output Current (A) Run #6";"Time (s) Run #7";"Angle, Ch 1+2 (rad) Run #7";"Angular Velocity, Ch 1+2 (rad/s) Run #7";"Angular Acceleration, Ch 1+2 (rad/s²) Run #7";"Position, Ch 1+2 (m) Run #7";"Velocity, Ch 1+2 (m/s) Run #7";"Acceleration, Ch 1+2 (m/s²) Run #7";"Angle, Ch 3+4 (rad) Run #7";"Angular Velocity, Ch 3+4 (rad/s) Run #7";"Angular Acceleration, Ch 3+4 (rad/s²) Run #7";"Position, Ch 3+4 (m) Run #7";"Velocity, Ch 3+4 (m/s) Run #7";"Acceleration, Ch 3+4 (m/s²) Run #7";"Output Voltage (V) Run #7";"Output Current (A) Run #7";"Time (s) Run #8";"Angle, Ch 1+2 (rad) Run #8";"Angular Velocity, Ch 1+2 (rad/s) Run #8";"Angular Acceleration, Ch 1+2 (rad/s²) Run #8";"Position, Ch 1+2 (m) Run #8";"Velocity, Ch 1+2 (m/s) Run #8";"Acceleration, Ch 1+2 (m/s²) Run #8";"Angle, Ch 3+4 (rad) Run #8";"Angular Velocity, Ch 3+4 (rad/s) Run #8";"Angular Acceleration, Ch 3+4 (rad/s²) Run #8";"Position, Ch 3+4 (m) Run #8";"Velocity, Ch 3+4 (m/s) Run #8";"Acceleration, Ch 3+4 (m/s²) Run #8";"Output Voltage (V) Run #8";"Output Current (A) Run #8";"Time (s) Run #9";"Angle, Ch 1+2 (rad) Run #9";"Angular Velocity, Ch 1+2 (rad/s) Run #9";"Angular Acceleration, Ch 1+2 (rad/s²) Run #9";"Position, Ch 1+2 (m) Run #9";"Velocity, Ch 1+2 (m/s) Run #9";"Acceleration, Ch 1+2 (m/s²) Run #9";"Angle, Ch 3+4 (rad) Run #9";"Angular Velocity, Ch 3+4 (rad/s) Run #9";"Angular Acceleration, Ch 3+4 (rad/s²) Run #9";"Position, Ch 3+4 (m) Run #9";"Velocity, Ch 3+4 (m/s) Run #9";"Acceleration, Ch 3+4 (m/s²) Run #9";"Output Voltage (V) Run #9";"Output Current (A) Run #9";"Time (s) Run #10";"Angle, Ch 1+2 (rad) Run #10";"Angular Velocity, Ch 1+2 (rad/s) Run #10";"Angular Acceleration, Ch 1+2 (rad/s²) Run #10";"Position, Ch 1+2 (m) Run #10";"Velocity, Ch 1+2 (m/s) Run #10";"Acceleration, Ch 1+2 (m/s²) Run #10";"Angle, Ch 3+4 (rad) Run #10";"Angular Velocity, Ch 3+4 (rad/s) Run #10";"Angular Acceleration, Ch 3+4 (rad/s²) Run #10";"Position, Ch 3+4 (m) Run #10";"Velocity, Ch 3+4 (m/s) Run #10";"Acceleration, Ch 3+4 (m/s²) Run #10";"Output Voltage (V) Run #10";"Output Current (A) Run #10"
2,950;1,030;6,749;-17,453;0,0246;0,161;-0,417;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;2,950;1,850;-1,629;-28,895;0,0442;-0,039;-0,690;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;2,950;1,745;-5,469;-22,883;0,0417;-0,131;-0,546;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;2,950;0,855;6,574;-18,617;0,0204;0,157;-0,444;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;2,950;0,995;-5,469;-14,932;0,0237;-0,131;-0,356;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;2,950;2,164;-0,698;-34,325;0,0517;-0,017;-0,819;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;2,950;-1,501;-13,265;30,446;-0,0358;-0,317;0,727;0,017;-0,116;-0,388;4,1667E-4;-0,003;-0,009;-0,005;0,006;2,950;2,635;6,574;-58,953;0,0629;0,157;-1,407;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;2,950;2,339;9,425;-49,451;0,0558;0,225;-1,181;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;2,950;-2,531;11,170;44,021;-0,0604;0,267;1,051;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006
3,000;1,361;5,701;-23,853;0,0325;0,136;-0,569;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,000;1,710;-3,025;-25,598;0,0408;-0,072;-0,611;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,000;1,431;-6,458;-16,484;0,0342;-0,154;-0,394;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,000;1,169;5,469;-24,241;0,0279;0,131;-0,579;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,000;0,698;-6,050;-9,502;0,0167;-0,144;-0,227;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,000;2,094;-2,385;-31,610;0,0500;-0,057;-0,755;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;3,000;-2,147;-11,403;42,470;-0,0512;-0,272;1,014;0,000;-0,116;0,388;0,0000;-0,003;0,009;-0,005;0,006;3,000;2,897;3,258;-66,129;0,0692;0,078;-1,579;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,000;2,758;6,632;-58,372;0,0658;0,158;-1,394;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;3,000;-1,902;13,148;32,386;-0,0454;0,314;0,773;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006
3,050;1,606;4,305;-28,701;0,0383;0,103;-0,685;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,050;1,536;-4,247;-21,332;0,0367;-0,101;-0,509;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,050;1,082;-7,098;-9,890;0,0258;-0,169;-0,236;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,050;1,414;4,131;-28,895;0,0337;0,099;-0,690;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,050;0,384;-6,400;-4,460;0,0092;-0,153;-0,106;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,050;1,920;-3,898;-27,537;0,0458;-0,093;-0,657;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,050;-2,670;-8,959;52,554;-0,0637;-0,214;1,255;0,000;-0,058;0,776;0,0000;-0,001;0,019;-0,005;0,006;3,050;2,967;-0,291;-67,098;0,0708;-0,007;-1,602;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,050;3,019;3,432;-63,414;0,0721;0,082;-1,514;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;3,050;-1,187;14,486;18,811;-0,0283;0,346;0,449;-0,017;0,058;0,776;-4,1667E-4;0,001;0,019;-0,005;0,006
3,100;1,798;2,734;-31,804;0,0429;0,065;-0,759;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,100;1,292;-5,178;-16,096;0,0308;-0,124;-0,384;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,100;0,716;-7,447;-3,297;0,0171;-0,178;-0,079;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,100;1,588;2,560;-32,579;0,0379;0,061;-0,778;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,100;0,052;-6,516;0,970;0,0012;-0,156;0,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,100;1,693;-5,178;-22,495;0,0404;-0,124;-0,537;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,100;-3,054;-6,050;59,923;-0,0729;-0,144;1,431;0,000;0,000;0,582;0,0000;0,000;0,014;-0,005;0,006;3,100;2,862;-3,665;-62,250;0,0683;-0,087;-1,486;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,100;3,107;0,116;-63,608;0,0742;0,003;-1,519;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,100;-0,436;15,068;4,266;-0,0104;0,360;0,102;-0,017;0,116;0,388;-4,1667E-4;0,003;0,009;-0,005;0,006
3,150;1,885;1,105;-33,355;0,0450;0,026;-0,796;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,150;0,995;-5,876;-10,278;0,0237;-0,140;-0,245;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,150;0,332;-7,447;3,491;0,0079;-0,178;0,083;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;3,150;1,676;0,814;-34,325;0,0400;0,019;-0,819;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,150;-0,279;-6,341;6,981;-0,0067;-0,151;0,167;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,150;1,396;-6,167;-16,678;0,0333;-0,147;-0,398;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,150;-3,281;-2,851;63,995;-0,0783;-0,068;1,528;0,000;0,000;0,194;0,0000;0,000;0,005;-0,005;0,006;3,150;2,583;-6,632;-53,523;0,0617;-0,158;-1,278;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,150;3,019;-3,083;-59,535;0,0721;-0,074;-1,421;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;3,150;0,349;14,893;-10,278;0,0083;0,356;-0,245;0,000;0,116;-0,388;0,0000;0,003;-0,009;-0,005;0,006
3,200;1,902;-0,640;-33,355;0,0454;-0,015;-0,796;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,200;0,698;-6,225;-4,266;0,0167;-0,149;-0,102;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,200;-0,052;-7,098;10,278;-0,0012;-0,169;0,245;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;3,200;1,676;-0,989;-33,355;0,0400;-0,024;-0,796;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,200;-0,593;-5,818;13,187;-0,0142;-0,139;0,315;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,200;1,065;-6,865;-10,472;0,0254;-0,164;-0,250;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,200;-3,351;0,465;64,383;-0,0800;0,011;1,537;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,200;2,182;-9,076;-42,858;0,0521;-0,217;-1,023;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,200;2,793;-5,934;-52,748;0,0667;-0,142;-1,259;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;3,200;1,082;14,021;-24,241;0,0258;0,335;-0,579;0,000;0,058;-0,776;0,0000;0,001;-0,019;-0,005;0,006
3,250;1,833;-2,327;-31,222;0,0437;-0,056;-0,745;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,250;0,367;-6,283;1,745;0,0087;-0,150;0,042;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,250;-0,384;-6,400;16,678;-0,0092;-0,153;0,398;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,005;0,006;3,250;1,571;-2,618;-30,058;0,0375;-0,062;-0,718;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,250;-0,873;-5,003;18,811;-0,0208;-0,119;0,449;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,250;0,698;-7,214;-4,072;0,0167;-0,172;-0,097;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,250;-3,229;3,723;60,893;-0,0771;0,089;1,454;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,250;1,658;-10,937;-31,222;0,0396;-0,261;-0,745;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,250;2,409;-8,378;-44,603;0,0575;-0,200;-1,065;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;3,250;1,763;12,450;-37,428;0,0421;0,297;-0,894;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006
3,300;1,658;-3,840;-26,956;0,0396;-0,092;-0,644;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,300;0,052;-6,050;7,175;0,0012;-0,144;0,171;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,300;-0,698;-5,411;22,689;-0,0167;-0,129;0,542;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,005;0,006;3,300;1,396;-4,014;-25,598;0,0333;-0,096;-0,611;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,300;-1,100;-3,898;23,077;-0,0262;-0,093;0,551;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,300;0,332;-7,272;2,521;0,0079;-0,174;0,060;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,300;-2,967;6,690;54,105;-0,0708;0,160;1,292;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,300;1,065;-12,217;-19,199;0,0254;-0,292;-0,458;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,300;1,937;-10,414;-35,488;0,0462;-0,249;-0,847;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,300;2,356;10,239;-49,257;0,0562;0,244;-1,176;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006
3,350;1,431;-5,061;-21,526;0,0342;-0,121;-0,514;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,350;-0,244;-5,527;12,023;-0,0058;-0,132;0,287;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,350;-0,942;-4,131;27,731;-0,0225;-0,099;0,662;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,005;0,006;3,350;1,169;-5,178;-20,556;0,0279;-0,124;-0,491;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,350;-1,274;-2,618;25,598;-0,0304;-0,062;0,611;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;3,350;-0,035;-6,981;9,308;-8,3333E-4;-0,167;0,222;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,350;-2,548;9,192;44,991;-0,0608;0,219;1,074;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,350;0,419;-12,857;-6,981;0,0100;-0,307;-0,167;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,350;1,361;-11,985;-24,629;0,0325;-0,286;-0,588;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,350;2,810;7,447;-58,372;0,0671;0,178;-1,394;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
3,400;1,152;-5,992;-15,708;0,0275;-0,143;-0,375;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,400;-0,506;-4,829;16,484;-0,0121;-0,115;0,394;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,400;-1,117;-2,560;30,834;-0,0267;-0,061;0,736;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,005;0,006;3,400;0,873;-6,109;-14,738;0,0208;-0,146;-0,352;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,400;-1,361;-1,280;26,568;-0,0325;-0,031;0,634;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;3,400;-0,384;-6,341;16,096;-0,0092;-0,151;0,384;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;3,400;-2,025;11,228;34,519;-0,0483;0,268;0,824;0,000;0,000;0,194;0,0000;0,000;0,005;-0,005;0,006;3,400;-0,244;-12,915;5,430;-0,0058;-0,308;0,130;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;3,400;0,716;-12,974;-12,023;0,0171;-0,310;-0,287;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,400;3,107;4,247;-63,608;0,0742;0,101;-1,519;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
3,450;0,820;-6,632;-9,696;0,0196;-0,158;-0,231;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,450;-0,733;-3,898;20,750;-0,0175;-0,093;0,495;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;3,450;-1,204;-0,931;31,416;-0,0287;-0,022;0,750;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;3,450;0,541;-6,690;-8,339;0,0129;-0,160;-0,199;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,450;-1,396;0,058;26,568;-0,0333;0,001;0,634;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,005;0,006;3,450;-0,681;-5,352;21,914;-0,0163;-0,128;0,523;0,000;0,000;0,000;0,0000;0,000;0,000;-0,006;0,006;3,450;-1,414;12,683;23,077;-0,0337;0,303;0,551;0,000;0,000;0,582;0,0000;0,000;0,014;-0,005;0,006;3,450;-0,890;-12,334;17,647;-0,0212;-0,294;0,421;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;3,450;0,035;-13,206;1,164;8,3333E-4;-0,315;0,028;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;3,450;3,246;0,931;-64,577;0,0775;0,022;-1,542;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
3,500;0,471;-6,981;-3,491;0,0112;-0,167;-0,083;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,500;-0,908;-2,734;24,435;-0,0217;-0,065;0,583;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;3,500;-1,204;0,640;30,252;-0,0287;0,015;0,722;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;3,500;0,192;-6,923;-1,939;0,0046;-0,165;-0,046;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,500;-1,361;1,396;25,598;-0,0325;0,033;0,611;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,005;0,006;3,500;-0,925;-4,072;26,180;-0,0221;-0,097;0,625;0,000;0,000;-0,194;0,0000;0,000;-0,005;-0,005;0,006;3,500;-0,733;13,555;10,666;-0,0175;0,324;0,255;0,000;0,058;0,776;0,0000;0,001;0,019;-0,005;0,006;3,500;-1,501;-11,112;29,089;-0,0358;-0,265;0,694;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,005;0,006;3,500;-0,628;-12,799;13,769;-0,0150;-0,306;0,329;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;3,500;3,194;-2,327;-61,862;0,0762;-0,056;-1,477;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
3,550;0,122;-6,981;2,909;0,0029;-0,167;0,069;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,550;-1,012;-1,396;26,568;-0,0242;-0,033;0,634;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,005;0,006;3,550;-1,134;2,094;28,313;-0,0271;0,050;0,676;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;-0,005;0,006;3,550;-0,157;-6,865;4,072;-0,0037;-0,164;0,097;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,550;-1,257;2,676;23,271;-0,0300;0,064;0,556;-0,017;-0,116;0,582;-4,1667E-4;-0,003;0,014;-0,005;0,006;3,550;-1,100;-2,676;28,895;-0,0262;-0,064;0,690;0,000;0,000;-0,582;0,0000;0,000;-0,014;-0,005;0,006;3,550;-0,035;13,788;-2,521;-8,3333E-4;0,329;-0,060;0,000;0,116;0,388;0,0000;0,003;0,009;-0,005;0,006;3,550;-2,025;-9,367;39,173;-0,0483;-0,224;0,935;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,005;0,006;3,550;-1,257;-11,810;25,598;-0,0300;-0,282;0,611;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,006;0,006;3,550;3,002;-5,352;-56,626;0,0717;-0,128;-1,352;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
3,600;-0,244;-6,690;9,308;-0,0058;-0,160;0,222;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,600;-1,047;0,000;26,762;-0,0250;0,000;0,639;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,005;0,006;3,600;-0,995;3,491;25,404;-0,0237;0,083;0,606;-0,017;0,000;0,194;-4,1667E-4;0,000;0,005;-0,005;0,006;3,600;-0,506;-6,516;9,890;-0,0121;-0,156;0,236;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,600;-1,082;3,782;19,586;-0,0258;0,090;0,468;-0,017;-0,058;1,357;-4,1667E-4;-0,001;0,032;-0,005;0,006;3,600;-1,187;-1,164;30,252;-0,0283;-0,028;0,722;0,000;-0,058;-0,776;0,0000;-0,001;-0,019;-0,005;0,006;3,600;0,663;13,323;-15,902;0,0158;0,318;-0,380;0,017;0,116;-0,388;4,1667E-4;0,003;-0,009;-0,005;0,006;3,600;-2,443;-7,156;47,512;-0,0583;-0,171;1,134;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,005;0,006;3,600;-1,833;-10,239;36,652;-0,0437;-0,244;0,875;0,000;-0,116;-0,388;0,0000;-0,003;-0,009;-0,005;0,006;3,600;2,653;-8,029;-49,451;0,0633;-0,192;-1,181;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
3,650;-0,559;-6,050;15,320;-0,0133;-0,144;0,366;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,650;-1,012;1,338;25,210;-0,0242;0,032;0,602;-0,017;-0,116;0,582;-4,1667E-4;-0,003;0,014;-0,005;0,006;3,650;-0,785;4,712;21,138;-0,0188;0,113;0,505;-0,017;0,000;0,582;-4,1667E-4;0,000;0,014;-0,005;0,006;3,650;-0,820;-5,876;15,708;-0,0196;-0,140;0,375;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006;3,650;-0,873;4,654;15,126;-0,0208;0,111;0,361;-0,017;0,058;1,357;-4,1667E-4;0,001;0,032;-0,005;0,006;3,650;-1,222;0,407;30,058;-0,0292;0,010;0,718;0,000;-0,116;-0,194;0,0000;-0,003;-0,005;-0,005;0,006;3,650;1,326;12,159;-28,507;0,0317;0,290;-0,681;0,017;0,058;-0,776;4,1667E-4;0,001;-0,019;-0,005;0,006;3,650;-2,758;-4,538;53,329;-0,0658;-0,108;1,273;-0,017;-0,058;0,776;-4,1667E-4;-0,001;0,019;-0,005;0,006;3,650;-2,304;-8,087;45,766;-0,0550;-0,193;1,093;-0,017;-0,116;0,388;-4,1667E-4;-0,003;0,009;-0,006;0,006;3,650;2,182;-10,356;-40,336;0,0521;-0,247;-0,963;0,000;0,000;0,000;0,0000;0,000;0,000;-0,005;0,006
